user_id,book_id,review_id,rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments
7b2e5fe9fd353fecf3eeebb4850b88d3,20708810,7fb5b7658c9010a3a02b4fcd76de7008,4,"Rich girl, poor girl Russian folklore - I really liked it!",Mon Sep 08 05:42:31 -0700 2014,Mon Sep 08 05:43:24 -0700 2014,Thu Aug 28 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,20578940,71457fded23e16385cc16cb1b8e99a48,3,Percy Jackson meets Harry Potter,Mon Sep 08 05:41:30 -0700 2014,Mon Sep 08 05:42:12 -0700 2014,Wed Sep 03 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18053060,bb5119234eb2486bdeba25906810cfd5,4,I really enjoyed the scary new adventure in Oz. My biggest disappointment was to find out that it's not over! Not for the light-hearted reader as there are some very freaky themes and images.,Tue Aug 12 09:48:47 -0700 2014,Tue Aug 12 09:51:43 -0700 2014,Mon Aug 11 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,16061340,bec570b457c01edced572cdb9d186c0c,4,This is the perfect recommendation for fans of Percy Jackson wanting more!,Wed Aug 06 20:11:06 -0700 2014,Wed Aug 06 20:12:11 -0700 2014,Sat Jul 19 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,11408298,da0c18d2dd6fa85e56f3874bef959c62,3,I really enjoyed this book and will recommend for sure in the upcoming paperback release. I felt somewhat disappointed at the end as if a little something was missing...,Wed Aug 06 20:08:22 -0700 2014,Wed Aug 06 20:10:15 -0700 2014,Tue Aug 05 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17456988,0560de5c978b40c16fb308fc271d24a0,4,WOW! What a great little story. I feel this is a must for the classroom lit circles.,Sat Jul 12 14:41:04 -0700 2014,Sat Jul 12 14:42:31 -0700 2014,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18079564,55e1c6c05078a810cd04f49a90f302ed,3,"I think this could make a good read aloud grade 4-6. Lot's to discuss, bullying,friendship,self-confidence etc..............",Sun Jun 22 09:09:08 -0700 2014,Sun Jun 22 09:33:56 -0700 2014,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18405507,e683d39735eb9264a50d58e0519bfe16,3,more like 3++ great tale but illustrations --aarrgghh!,Wed Jun 04 19:46:44 -0700 2014,Wed Jun 04 19:48:09 -0700 2014,Thu May 29 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18405537,6753e659c0acfa3f665a7d331c81cdef,4,"AAWWWWW E SSS OOOOMMMM EEEE!! 
 Great read aloud read quietly just read!",Wed Jun 04 19:44:04 -0700 2014,Wed Jun 04 19:46:14 -0700 2014,Wed Jun 04 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18104749,61bec4514803eed7ab47a1af00ce1d99,4,"One sitting read, again from John! 
 First look at WW1 Shell shock syndrome and not only what the war did to a family and a street and a town and a country BUT what war does to the individual who is really there living it....... 
 WOW, loved it, well done Sir! 
 Great read aloud, discussion for the classroom etc.",Mon Apr 28 19:44:54 -0700 2014,Mon Apr 28 19:48:57 -0700 2014,Sun Apr 27 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13642528,e858d11d8c1d2cd278386e52dc9aceb7,4,What a great read! Barnaby is literally cut-off and sent afloat to make his own way in the world for being 'different' in a very normal family. To what end no-one knows. Barnaby has great adventures and meets some interesting characters in his desperate attempts to get back home and to the family that set him adrift. Barnaby believes in family and helps others along the way to see it's true meaning.,Mon Apr 21 07:31:27 -0700 2014,Mon Apr 21 07:38:01 -0700 2014,Sat Apr 19 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18049017,cf28f6df5b86d1e8ee3a97b1220cdffb,3,I have loved Brandon's Fablehaven series and even more so the Beyonders trilogy. I have to say I was somewhat disappointed in Sky Raiders. I felt although there was lots of action and adventure there was too much dialog of self doubt and questions of friendship. The characters are well developed and I'm sure the sequel will move a little more smoothly.,Sun Mar 16 09:06:19 -0700 2014,Sun Mar 16 09:14:59 -0700 2014,Sat Mar 15 00:00:00 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,8043512,7072f69f295ddd54e2d4604fe247cddd,4,"Been looking at this book for a long time and decided to pick it up yesterday - done!! I really liked it a lot. 
 Crazy adventure for 2 orphans that takes them from Winnipeg to Toronto to New York. I really couldn't put it down. Great characters, all so believable. Fun/tragic/heartwarming/crazy story that you just eat up! Kudos' to Gregory Hughes! 
 Would be a good read-aloud grade 6ish - lot's to talk about.......",Sun Mar 09 16:47:35 -0700 2014,Sun Mar 09 16:52:18 -0700 2014,Sun Mar 09 16:52:18 -0700 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13260749,92083e83b768675df6718cd8157e4c82,4,"Jewel struggles to deal with her families grief over the loss of a brother she never knew. Twelve years have passed since the death of Bird and the family must finally come to grips with the reality of how not dealing with his loss is tearing the family apart. 
 Great characters and moving story.",Mon Feb 24 16:17:34 -0800 2014,Thu Mar 06 07:56:34 -0800 2014,Sat Mar 01 00:00:00 -0800 2014,Mon Feb 24 00:00:00 -0800 2014,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17846771,96c8b8c40090d480bf005b5efe36d459,4,"Great energy and flow. Characters are good. Loved the adventure but couldn't help thinking in the back of my mind, ""movie screen play""? 
 Kenneth Oppel delivers another great read for the fans and those that aren't yet! 
 P.S. I had an ARC",Mon Feb 24 16:12:58 -0800 2014,Mon Feb 24 16:16:06 -0800 2014,Sun Feb 23 00:00:00 -0800 2014,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18483587,6dd0627b84589be91aa13800e8473941,4,"You saved me again Robert Paul Weston!!! I was in a reading slump after finishing 'In Darkness' it was so powerful that I could not move on........until I saw 'Blues For Zoey' and I knew I was saved! 
 Great story, great characters, I even tried to Google Shain Cope - lol ! 
 Thank-you, thank-you for another great book. 
 ** Teen read for sure **",Wed Jan 22 05:52:21 -0800 2014,Sun Jan 26 13:50:25 -0800 2014,Sat Jan 25 00:00:00 -0800 2014,,1,0
7b2e5fe9fd353fecf3eeebb4850b88d3,20322044,610c39d2060161b91d4b9ee82153c791,5,"What a great picture book !! With rhyming text, Pirates and a fearless Captain this swashbuckling tale of a search for treasure is sure to please!! But be careful what you wish for Captain Cut-Throat not everything may be as it seems ::)))",Sun Dec 29 08:38:39 -0800 2013,Sun Dec 29 08:42:56 -0800 2013,Sun Dec 01 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,11872887,01a75de379c629155b9d1b3e55077f52,4,"WOW. 
 I found the story a little 'difficult' off the top, with the Creole and French and voodoo......however 
 What a great history lesson of past and present Haiti. The two stories being told where amazing. 
 I found myself on Google checking both past and present facts and histories. Looking at Toussaint and Dread Wilme and seeing/hearing and living it all with Shorty buried under the rubble. 
 Lot's of real violence and language, teen read for sure.",Sun Dec 29 08:22:22 -0800 2013,Sun Dec 29 08:34:25 -0800 2013,Sat Dec 28 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17349055,7aa4ea3fd182ca340b15f97dddf613fc,3,"Hmmmm, that's what I did exactly when I knew I had to start typing. I've read other reviews, I've read the book and I think I am still digesting////Oscar is Oscar was it great - hmmm - was it good - yes - was it an easy read - not so much - was there way too many references to 'being different' - yes - did anyone else see a Pinocchio character at mid-point - I'm sure - did I like it - yes who will like it - the stick with it kids - sorry most likely girls! My thoughts.",Fri Nov 29 19:49:34 -0800 2013,Fri Nov 29 19:55:32 -0800 2013,Fri Nov 29 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17465470,1c950084a419e045f156ffae157b68f6,3,"AArrggghhh!! I have to say once we got to ""the story' it was good but really - why did we have to go beyond Lost Stories - renamed #11 when it came out is paperback????? It was a fabulous wrap-up and as a book seller, I tell all readers - ""it is a must"" !! Now............ 
 As, I'm sure all Will/Halt fans did - we read them all - so much re-hashing from about book 8 onwards is/was really annoying. Let good story ride on itself and lie when done!",Mon Nov 11 16:55:21 -0800 2013,Mon Nov 11 17:01:14 -0800 2013,Sun Nov 10 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17847127,233aa8edf04d70770891f5c7f7790990,4,What a great little adventure!! Such a quick read as you will want to find out every step of the way how Olivia and Milo are doing. A must for all!,Mon Oct 21 10:39:29 -0700 2013,Mon Oct 21 10:43:44 -0700 2013,Sun Oct 20 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18143303,0abaa01835d8d9b83edc56949c6fbefb,3,"Historical Fiction......an account of the SS City of Benares tragic sinking with 90 children aboard being evacuated to Canada from Britain during the second world war. The children were only a part of the 
 ships population but were an 'experiment to save British children'. I was not drawn into the characters and had a hard time dealing with their happy-go-lucky attitude to leaving their parents and other siblings behind to travel alone to a foreign country and stay with total strangers. I also found it very awkward to choose main characters with almost identical names, Bess and Beth. I realize that true facts and real diaries were part of the research but.......I think the book will do well as an historical account but otherwise not one of my favorites.",Fri Oct 18 15:26:47 -0700 2013,Fri Oct 18 15:42:16 -0700 2013,Fri Oct 18 15:42:16 -0700 2013,,1,0
7b2e5fe9fd353fecf3eeebb4850b88d3,18393324,75d2f8656362d964ccdc4fb4362abad5,3,"I did like it .......BUT......what happened to the mouse - he gets a title heading and yet plays such a small part -you don't even care??? His memoirs at the back are far more interesting. 
 Awesome illustrations and great 'look' sure to be a hit with the kids.",Sun Oct 06 17:27:36 -0700 2013,Thu Oct 10 16:35:39 -0700 2013,Wed Oct 09 00:00:00 -0700 2013,Sun Oct 06 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17572879,5d2639dbf525176fd85a8e7ebdfbe536,4,"What a great little read !! 
 He's a very nasty boy from a very nasty family and yet you can't wait to see what Alexander 
 does next. 
 Neatly done, no 'giant' plot, just a good time. Read it in one sitting. 
 It doesn't pay to think too highly of one's self, especially after it's too late! 
 Go cat's go !!",Wed Oct 02 16:28:31 -0700 2013,Wed Oct 02 16:32:26 -0700 2013,Wed Oct 02 16:32:26 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13112869,f2f13d0440b8ca7f95a177d38f12077b,4,"Wow, a great first time out Mindy! 
 I really liked the story line. Lynn found herself a bit fast but that's okay! I think she needed too. 
 Futuristic settings always make you ponder - it could be us in 20 years........... 
 Glad you didn't leave us hanging for #2 it would have been a tough wait! 
 Most definitely a teen read on many levels - don't be fooled - lot's of death/killing/swearing etc.",Mon Sep 30 16:49:12 -0700 2013,Mon Sep 30 16:54:34 -0700 2013,Mon Sep 30 16:54:34 -0700 2013,,1,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17349203,a61487f17ce581e835367869a2cfce9e,3,HHHMMMM............just a fanciful fun read - a one sitting deal,Mon Sep 30 16:47:50 -0700 2013,Mon Sep 30 16:48:45 -0700 2013,Fri Sep 20 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17244430,34793c9043795ab078978fd7b171a21d,3,"Good grade 4 -6 read a little reminiscent of Pullman's Golden Compass ?? 
 #1 of many, I'm sure! Thanks Brandon for the autographed copy !!",Wed Sep 18 09:26:19 -0700 2013,Mon Sep 30 16:58:17 -0700 2013,Mon Sep 30 16:58:17 -0700 2013,Wed Sep 18 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15937108,a00378458949d9575eab8b4b0b71d954,4,"I really loved the characters and all of their quirks!! 
 I see Mother/Daughter Book Club material for sure. 
 The ending wraps up somewhat neatly but I think we can see it coming and the character development supports it nicely. 
 Well worth the read, I think this one will go far.",Wed Sep 18 09:21:08 -0700 2013,Wed Sep 18 09:23:44 -0700 2013,Tue Sep 17 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17262303,c044c602da2836dd1fd177786cb942ad,4,"I was all excited to see another Patrick Ness story - BIG BIG BIG fan..... 
 have to agree with some of the others - felt a little disappointed - you can do better - hhmmm - that's not fair ! Assuming we are into another series/trilogy you certainly didn't hook me like you did with Chaos - I cannot sell Chaos 1 without selling #2 at the same time because I convince the buyer (rightly so) that you will so want the story to continue that you can't wait to come back and buy #2......not so with Seth's story...I can wait, hopefully not too long. However, great characters, love Seth's 'twist' so poignant in so many novels for teens these days, Tomasz has to be my favourite - so colourful and cute - he is our Manchi..",Wed Sep 11 19:12:21 -0700 2013,Wed Sep 11 19:25:23 -0700 2013,Tue Sep 10 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13513080,17819dfa8522714b701ba0acf7063cfb,4,"Again, superbly done - this time it is the extended tale of Jack and Jill. 
 Not for the feint of heart, but for those who are not afraid of the 'truth' 
 P.S. you are warned throughout of possible mention of 'horrors' and scary things to come as well as given apology for those that slipped out - all of which make it a much more fun/scary read - can't wait for # 3 !!",Tue Sep 03 19:29:30 -0700 2013,Tue Sep 03 19:35:21 -0700 2013,Sun Aug 25 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17347389,2c03ecee856489b44eb80381c4cef988,4,"Amazingly dark and brooding, you are once again thrust into the Raven Boys 
 quest.........it felt as though I was 'somewhere else' every-time I opened the pages. Maggie has done a great job of moving her characters forth and letting us see more........how long do we have to wait for #3 ????",Tue Sep 03 19:25:53 -0700 2013,Tue Sep 03 19:29:12 -0700 2013,Thu Aug 29 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,16074339,4f4371f0f6d47418da462e36f3406c4f,4,"Wow.......a very fast read, because you don't want to stop! 
 Again Kathi magically intertwines many different lives into the same story. 
 Not only is it a great read aloud potential but you have the layered 
 struggles of all of the characters who through very different methods are all striving for the same goal - save the swamp!! 
 A must for all!",Tue Sep 03 19:17:35 -0700 2013,Tue Sep 03 19:25:30 -0700 2013,Tue Sep 03 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,16101018,eef6a883540bf2ff39f3efad1552b4fc,5,"A must for every classroom/library !! The letter writing crayons are all concerned about how much use they are getting, they know they are all the favourite colour in the box! ................",Mon Aug 19 10:57:20 -0700 2013,Mon Aug 19 11:04:43 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15926775,371df29dd3f12d4f38abfcca6adebd0f,4,"So, cute !! Sophie doesn't want to eat the squash bought at the market but to keep it as her friend and companion - all is well until little squash starts getting some brown spots - sweet and fun!!",Mon Aug 19 10:55:08 -0700 2013,Mon Aug 19 10:57:03 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17262296,61dd63bc9687a0d0934f8a3e6c984ab7,4,"I really liked this crazy fishy tail !! I read it in one sitting..... 
 I do agree with a few other reviews that it may hit an adult audience differently than it will hit the child audience but well worth the read. 
 Oliver Jeffers illustrations bring all home!!",Fri Aug 09 05:40:07 -0700 2013,Fri Aug 09 05:48:57 -0700 2013,Thu Aug 08 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13262061,a4ac81381fa60d7ea62a99ea1c47ccfd,3,"I liked this little story a lot. I think it may go far.......... 
 Georges must make some mature decisions in his friendship with Safer and 
 confront some realities on the home front.",Thu Aug 08 08:00:25 -0700 2013,Thu Aug 08 08:06:51 -0700 2013,Sun Aug 04 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13555073,5e19ae50c9c5e389cf9cc9f558e63735,4,"Lockwood and Co. is a must for those looking for a good 'fright'. The team of 'ghost catchers' must face their biggest challenge ever to save the company from bankruptcy. Not for the feint of heart. 
 Stroud does great job in what's sure to be a successful series! Releases in September.",Sat Aug 03 11:02:59 -0700 2013,Sat Aug 03 11:06:53 -0700 2013,Fri Aug 02 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17269359,9c117d461f979fe22002962fe1687ec7,4,"What a great fasted paced adventure for the Kidd family!! The kids must travel the high seas, battle bad guys, score some treasure and solve a few mysteries all while keeping the family business afloat!!! Great fun read it in almost one sitting!!",Sun Jul 28 08:39:31 -0700 2013,Sun Jul 28 08:42:49 -0700 2013,,,1,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13546433,070f89c41d96f866cda2c907f5148cbf,4,"The Power of Poppy Pendle was a great little read. Poor Poppy wants to follow her dream of becoming a baker and not the dreams of her parents to become a witch(for which she has amazing talent) When Poppy finally explodes and goes over to the 'dark side', it is the love and perseverance of her friends that show her the way back......",Sun Jul 28 08:33:59 -0700 2013,Sun Jul 28 08:38:58 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,3218719,b72a8cb739d3fba1cccc6edb0d0f7020,4,"Most important book in this series is book ""11"" - the Lost Stories - if you've gone the distance then it is an absolute must !!",Thu Jul 04 08:28:37 -0700 2013,Thu Jul 04 08:29:42 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,11974615,42f3b69917b5230aab890c6681705864,4,"Great tale of Hansel and Gretel, starting with their Grandfather....in true 'Grimm' fashion it is not for the faint of heart (as the author reminds you throughout) Loved the way all of our classic favourites where wound together to create one fantastic story!!!",Thu Jul 04 08:21:31 -0700 2013,Thu Jul 04 08:24:10 -0700 2013,Mon Jul 01 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15798672,bf2c7987623324759090c4e5e18c15e3,4,"WOW, I said out loud to myself when I finished in one day! 
 It has to digest but I think this was an awesome book and wait for it spoiler alert 
 no parent is actually dead!! Refreshing - you think ! Read on.........",Sat Jun 29 19:58:39 -0700 2013,Sat Jun 29 20:03:30 -0700 2013,Sat Jun 29 00:00:00 -0700 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,16030663,8895355c98a2f8191e208deaf1eb3730,5,"only just started and loving it !!! 
 OMG - so well done, reminiscent of Book Thief/Graveryard Book and every fairytale combined!! 
 Characters were well done, especially jacob grimm - the ghost - 
 LOVED IT!!!",Wed Jun 05 18:15:46 -0700 2013,Sun Jun 09 19:23:23 -0700 2013,Sun Jun 09 00:00:00 -0700 2013,Wed Jun 05 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15944406,41dfd967c2cf0eabb47adcc4447fbf2f,4,"I really liked it. Growing up, friendship, adventure story. 
 I liked that the kids actually have parents/guardians that they have to 
 deal with. They get hungry and have to use the washrooms on their quest. 
 Nicely done with the spooky factor at just the right level.",Mon Jun 03 11:54:44 -0700 2013,Mon Jun 03 11:58:25 -0700 2013,Mon Jun 03 11:58:25 -0700 2013,Mon Jun 03 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13380221,75d160cb4c888a9ba04b11080f8e2ecc,3,"page 185 and not loving it - based on other reviews it can only get better, let's cross our fingers 
 Welllll, it had highs and lows, some very graphic and 'scary' plots - not for the faint of heart - 
 written a bit like a movie - dah, look who wrote it. 
 I did not love it.",Mon Apr 22 19:30:49 -0700 2013,Fri Apr 26 16:04:51 -0700 2013,Fri Apr 26 16:04:51 -0700 2013,Mon Apr 22 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,8621462,033d126545938cf18d5a76f6560b2d83,4,AWESOME,Sun Apr 14 19:23:08 -0700 2013,Sun Apr 14 19:23:25 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17159033,c62f31ca16db397045bf93b920a67351,4,"Good, good, good - most definitely a teen read - and yes, I shed a tear.....",Sun Apr 14 19:16:28 -0700 2013,Mon Apr 15 16:39:54 -0700 2013,Mon Apr 15 16:39:54 -0700 2013,Sun Apr 14 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,16248123,470bd79578a968a4a4315031342aa1af,5,"I was waffling between 4 -5 stars and then I said to myself - ""it was great and you loved it all"" 
 so 5 it is ! 
 Another fun-filled adventure with the Princes Charming's and their ""Princesses"" thoroughly enjoyable!!",Fri Apr 12 13:58:26 -0700 2013,Tue May 07 18:42:05 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,17352053,9dd7376abc90f54d81f32ede4ad5affe,4,"Wow, hard to believe it's over...........did a great job of progressing with the story without endless retelling of the past, a mistake so many make. Nice subtle reminders, memories to move you along smoothly. I can only imagine how hard it would have been to decide where/how this tale should end. 
 Satisfied is how I feel.",Wed Apr 03 13:56:39 -0700 2013,Fri May 10 08:18:35 -0700 2013,Fri Apr 05 00:00:00 -0700 2013,Wed Apr 03 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15721624,a3598eaa52ce8bc369c31d115e210dc2,3,"Not bad, sure makes you glad you don't live in hurricane country!",Mon Mar 25 12:13:26 -0700 2013,Sun Mar 31 09:18:49 -0700 2013,Fri Mar 29 00:00:00 -0700 2013,Mon Mar 25 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,214856,df52679e79d6502814bc366e40ce3d2e,4,great series!!,Sun Mar 24 10:59:23 -0700 2013,Sun Mar 24 10:59:44 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,2536134,5eafed7185e8d633579ca97bb080507c,4,Waiting patiently for 'Light'..............excellent series but not for the 'weak' - pretty excellent fantasy/horror,Tue Mar 19 11:00:58 -0700 2013,Tue Mar 19 11:02:52 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,7823592,cc4427252355993ce2339fd0496b7c06,4,Still waiting to see if there will be a follow-up???,Tue Mar 19 11:00:07 -0700 2013,Tue Mar 19 11:00:34 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,9462672,43b3cc12cfebc136fb8fe937e33fdf68,4,Excellent classroom read aloud!,Tue Mar 19 10:58:52 -0700 2013,Tue Mar 19 10:59:27 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,37186,8d4de1a5c960f1382ccfac226d099618,5,"Oh, so wonderful - Kate is a magnificent story teller!!",Tue Mar 19 10:56:16 -0700 2013,Tue Mar 19 10:56:57 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,60400,4228670aba2e5056eead1c6f54ac3a54,4,"Read all 11 books - Lost Stories is an absolute must for fans ! 
 A little too much 're-telling' in the later 1/2 of the series but still one of my highest rated series.",Tue Mar 19 10:53:58 -0700 2013,Tue Mar 19 10:54:39 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,11254850,0597f0344c3899476c6febd732fd5cea,4,This was my favorite of the trilogy !!!,Tue Mar 19 10:52:26 -0700 2013,Tue Mar 19 10:53:23 -0700 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,2914097,0066b106cd6e384a5e9ec68b42d5a614,4,"John does it again, delving into the mind of the teenager and making it all make sense! 
 Really !!",Mon Mar 18 14:21:57 -0700 2013,Fri Mar 22 12:55:28 -0700 2013,Fri Mar 22 12:55:28 -0700 2013,Mon Mar 18 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,10576365,96cd2ce246d0b49565cff63946d3d4bb,2,"Bit of a slog, but I got through...........has a good story line just didn't do it for me.",Sun Mar 17 13:28:48 -0700 2013,Sun Mar 17 13:30:10 -0700 2013,Sun Mar 17 13:30:10 -0700 2013,Sun Mar 17 00:00:00 -0700 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15747406,0546de7cac8db7e43c5273df66d33e96,4,"Quick and fun read with a very clear message - don't ""judge a book by it's cover"" - sort of 
 Told in his Seuss style it reads well and fast, sure to please as a read-aloud or alone!",Tue Mar 12 19:01:43 -0700 2013,Tue Mar 12 19:04:07 -0700 2013,Fri Mar 01 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,15801381,0d5ca1e101243a16cb60eb967fcd9555,3,"I enjoyed it as I am a fan, however, I thought it was a bit to drawn out...my favourite was book 2.",Tue Mar 12 18:51:49 -0700 2013,Tue Mar 12 18:53:39 -0700 2013,Tue Mar 12 00:00:00 -0700 2013,,0,1
7b2e5fe9fd353fecf3eeebb4850b88d3,13642663,999de7213b8d8391ae7ba73e44f9ca1b,5,"Wow, that was a really good book - great read-a-loud and discussion book!! 
 So many layers and thoughts and feelings - of course, Mom is dead........but what a quest and adventure 
 of finding the 'answers and yourself' 
 4 1/2 stars after some reflection - I'm going for the 5 star rating!! 
 Teachers and librarians should get on this one!",Wed Feb 27 16:00:26 -0800 2013,Tue Mar 12 18:57:46 -0700 2013,Wed Feb 27 00:00:00 -0800 2013,Wed Feb 27 00:00:00 -0800 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,9917938,13da47e187f6e0a7de5ef3bcd5896b10,4,"ups and downs but overall I liked it a lot - none of the weak girl stuff that H.G. has - Saba knows she is strong and is more concerned with dragging others into her quest than her own self doubts. 
 Definitely a teen read due to 'sexual ""thoughts""/ some violence' depending on age - certainly nothing to gratuitous.",Sun Jan 27 19:34:19 -0800 2013,Mon Jan 28 18:54:00 -0800 2013,Mon Jan 28 00:00:00 -0800 2013,Sun Jan 27 00:00:00 -0800 2013,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13146312,75e24f37187a475d92b2eebe8cc2aee4,3,not bad -,Sat Jan 26 19:28:15 -0800 2013,Sat Jan 26 19:29:11 -0800 2013,Tue Jan 01 00:00:00 -0800 2013,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,9464855,3c7f6194909762384cf6098c025b8f17,3,"this was a cool story, loved the main character - Jack",Sat Jan 05 17:57:10 -0800 2013,Sat Jan 05 17:57:49 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13455485,817b3157884549bc61bbe67ff5fabaf1,4,"loved the dark and twisted, 'not your typical dragon tale' 
 really good",Sat Jan 05 17:52:57 -0800 2013,Sat Jan 05 17:54:18 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,6609765,b8f6fd60d0f1a3e308880cafe38d77d1,5,Every kid should get a dose of humility when it comes to disabilities...,Sat Jan 05 17:52:13 -0800 2013,Sat Jan 05 17:53:06 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,6050678,603be9a4de241f4aee22509493a97097,4,"Loved the whole trilogy - yah! for steampunk 
 kids will love the fact that it 'picks up where you left off' in the sequels. 
 Also, of note the authors afterword about 'true history' facts...... 
 Both boy and girl read for sure!",Sat Jan 05 17:47:32 -0800 2013,Sat Jan 05 17:50:05 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,688191,5537712a1b4e7c102977e883479bb051,4,"Read this years ago - I really liked it, but was a hard sell. Crosses the line between Junior/teen for creepy content.",Sat Jan 05 17:43:46 -0800 2013,Sun Jan 27 19:36:04 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,12308124,6acbf6053e05201891b4957fa2979071,3,"Culturally good, thought the 'story' was a bit lame",Sat Jan 05 17:41:00 -0800 2013,Sat Jan 05 17:41:41 -0800 2013,,,0,0
7b2e5fe9fd353fecf3eeebb4850b88d3,13623777,021927fee8774fa69a9483c6994a50e1,4,"loved it ! Humour, friendship and an all round great tale of the 'not so great kid' - is there such a thing?",Sat Jan 05 17:36:33 -0800 2013,Sun Jan 27 19:36:11 -0800 2013,,,0,0
