review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment,archetype,value_signals,affordability,durability,service_quality,social_proof,time_efficiency,ambience,food_quality,electronics,fashion,books_media,convenience,social_experience,luxury,positive_exaggeration,negative_exaggeration,uncertainty,categories,cuisines,review_length,exclamation_count,question_count,uppercase_ratio,storytelling_score,slang_score,nigerian_style,soft_life,casual_slang,pidgin_staples,exclamations,social_enjoyment,expressiveness,proverbs,idioms,greetings,figurative_descriptions,conditional_phrases,persuasion,blame_criticism,humour_sarcasm,cultural_references,practical_survival,time_efficiency,naija_narrative,hyperbole_narrative,kinship,oral_connectors
hlEkRKv_yepkbGGK3FNz5Q,vBfiUxNlhlYImJziqJ1JSg,f-xTgL53Bd_zPsDTn1_37g,5,12,7,11,"CineBistro is as good as it gets for going to the movies. It's pricey but for the expense you get a 21 and over crowd, comfortable leather seating, restaurant menu items including popcorn, alcoholic drinks, and great picture/sound quality. I also like the reserve seating so you can choose your seats.

The best thing to do to guarantee that you get the seats that you want, is to book online as soon as you know they are selling tickets for the movie that you want to see. You can purchase online with the usual payment methods (credit cards, etc) and also Fandango money.

I would recommend to get there 30 minutes before showtime because that 30 minutes is the window in which you can order your food (like your meal or just popcorn, if that's what you want). It's good to order as soon as you are seated since it takes time to get the food out to you (since they are like a regular restaurant). I like ordering quickly because I like my food to come before they dim the lights since I like seeing my food while I'm eating it. LOL!

If you show up earlier than the 30 minutes before showtime and they haven't started seating for the movie, CineBistro has a wonderful lounge area. There's a bar at one end of the lounge where you can order drinks and food. You can also sit in the lounge and someone will take your order for drinks or food (I think they have a lounge menu- which offers less selection of food than the theater menu). 

CineBistro is perfect for: ""Dinner and a Movie"" date night,  ""Girls' Night Out"" or if you just want to spoil yourself and relax in luxurious seats while watching a movie.",2016-06-28 15:19:16,0.4041666666666667,Emotional Storyteller,"{'affordability': 1, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 3, 'ambience': 0, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 1, 'luxury': 1, 'positive_exaggeration': 2, 'negative_exaggeration': 0, 'uncertainty': 0}",1,0,0,0,3,0,0,0,0,0,0,1,1,2,0,0,"Bars, Restaurants, Lounges, Nightlife, Cinema, Arts & Entertainment, American (New)","['American', 'Bars']",1608,1,0,0.018034825870646767,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 130, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 129, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 3, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,130,0,0,129,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
_y3jAYOJb4VqeW-bvhb60w,vBfiUxNlhlYImJziqJ1JSg,0drpRPpYFGURvX_kbdPiCA,5,0,0,0,"Great Starbucks! Good location and plus there is a shared parking lot behind it so you don't have to worry about parking. The parking lot does get full if you go during the prime going out hours like Friday and Saturday nights. But that's the same for all the parking lots on Howard during those hours.

This Starbucks has the typical selection of food and drinks. There's plenty of seating inside if you don't mind sitting at the long table or the bar-like counter that faces the outside. There are several comfy leather seats and also several smaller tables. As with any Starbucks, there's always people in there working on their laptops. 

They do have lots of seating outside. They have tables that face Howard ave and also a couple of tables tucked on the side that faces 717 South (which is more quiet than the street noise).",2016-06-28 15:30:40,0.13809523809523808,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 2, 'ambience': 1, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 5, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,"Food, Coffee & Tea",[],831,1,0,0.021660649819494584,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 54, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 53, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 2, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,54,0,0,53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BHKIQ3BtNQD-v7fULaGADA,vBfiUxNlhlYImJziqJ1JSg,UoHryVytYM34U2uWeBmY1Q,5,3,0,1,"I've been to this Sweet Tomatoes several times and have been happy each time. The staff that works here keeps this place clean. Also they are very friendly and helpful.

When you enter this Sweet Tomatoes, the salad bar is the first thing you encounter. It is usually pretty well stocked and there's usually a worker prepping more salads right behind it. If an item is running low or out, you can just tell that person and they will immediately get you that item. They do very well at trying to make sure none of the salad bar items totally run out.

At the end of the salad bar is where the cashier is located for you to pay. The cashier is also the one to give you the cups or mugs if you are also wanting soda, tea or coffee.

Behind the cashier is the rest of the Sweet Tomatoes restaurant. They have baked potatoes, rice, muffins, flatbread-like items, soups, and a dessert / fruit section. Across from the food is the beverage area. This Sweet Tomatoes has coffee, brewed tea (sweet and unsweet) and the standard soda dispenser with ice and soda. The blue water cups are located in that area as well. There's a small spigot for dispensing water. 

The dessert area has soft serve ice cream and toppings like fudge, caramel, granola, and sprinkles. In that same area are jello, sugar free mousse, oranges for those that want a little bit healthier dessert.

There is plenty of seating in the dining room area. As you finish eating and put your plates to the side, there's busboys that come around and pick up your plates. There is not a place to put your tray or plates/bowls when you are finished since they expect you to leave them on the table because they have workers that take care of that for you.

Sweet Tomatoes is a good place when you are craving endless salad and soup (especially if you are wanting a meat-free meal). There's enough selection of items to satisfy you.",2016-06-28 15:49:42,0.16648065476190477,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 3, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 9, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 0, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,1,"Soup, Salad, Buffets, Restaurants, Vegetarian",[],1885,0,0,0.016445623342175066,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 102, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 102, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 3, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 1}",0,0,102,0,0,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
eVle6N-3PD2WxRqdB2fzhQ,vBfiUxNlhlYImJziqJ1JSg,nLyyTrxpEOdmNl9P95zXGA,5,1,1,1,"Great place for thin crust coal fired pizza.

This place has a parking lot outside and plenty of seating inside. There are some seating outside. Inside they have several TVs along one wall so you can definitely catch a game while you are eating. There is also a TV at the bar. 

This Anthony's is kept clean and organized. They have craft brews available along with coffee and soda / tea. The soda / tea are the individual single serve bottles like those you buy in a vending machine. The menu is a bit limited but they focus on keeping the quality up on the food that they do have. They offer salad, personal sized and regular sized pizzas, baked chicken wings, sandwiches and meatballs. There is dessert but I've never had it.

I mainly focus on the pizza, chicken wings, sandwiches and meatballs depending on what I'm craving. The servers know the menu very well and can help you make a decision on what to get. I definitely like the thin crust pizza and tuna sandwich. I've never had a soggy salad either. I order the chicken wings when I'm craving wings but want to be healthy about it. They are usually good sized, too. It's a good family atmosphere and they can accommodate large groups as well.",2016-06-28 16:03:02,0.036190476190476197,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 1, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 1, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Pizza, Restaurants",['Pizza'],1202,0,0,0.021630615640599003,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 55, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 52, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,55,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hAbKVX1hFjO0eRl4ypMDCg,vBfiUxNlhlYImJziqJ1JSg,04WpqoyyuqX5IrgI-gAAeA,4,0,0,0,"This Chipotle is a pretty good place. It's located in a shopping plaza of sorts so it shares the parking lot with several business. So needless to say, parking can get a bit hard to find. During the peak Howard Ave party hours (Friday & Saturday evenings/nights), there is someone staffed at the parking lot but it's still free parking if you are eating at Chipotle.

The restaurant is kept pretty clean and it's usually cold inside for me. They do have seating outside as well. They have the usual Chipotle offerings and their drink area (soda/ tea/ water) is in the center of the restaurant.

The food is pretty consistent. The only complaint would be sometimes the chips are a bit stale or too salty. Other than that, the food is good and definitely a good price (especially if you have a BOGO or deal).",2016-06-28 16:20:54,0.05714285714285714,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 0, 'food_quality': 2, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 4, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,"Mexican, Fast Food, Restaurants",['Mexican'],806,0,0,0.026054590570719603,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 49, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 48, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,49,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
s5-m0Xdsj6EtxiUXFrZIaA,vBfiUxNlhlYImJziqJ1JSg,JbACN82QLDl_D00A5cmLlQ,4,1,2,2,"Interesting place. It's a simple looking building from the outside but the inside is very chic. It has dark wood with white accents of decor. It looks very classy/trendy inside. The hostess and waitstaff are very friendly and nice. It has it's own parking lot and in the afternoon there's complementary valet.

They have 2 large conference rooms that can be closed off from the main dining area. It's a good place to have a meeting or get-together (for a party or celebration). The waitstaff is very attentive and make sure that everyone is taken care of.

The main dining room is nice. There are booths that are pretty private and then regular tables as well. The dishes are a bit gourmet and nice food presentation is standard. I've eaten here during lunch and dinner. I prefer lunch since it's the standard fair with burgers, salads, etc. For dinner the menu's are illuminated and the food menu is a little more creative and pricier. It's definitely a nice date night place. During the day, I do see business people in there have their business lunches/meetings. 

It's a nice trendy place where you can go to eat, experience the chic vibe, and get good service. Also I would recommend this restaurant, if you want to impress someone.",2016-06-28 18:41:06,0.31461309523809516,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 3, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 1, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 2, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,3,0,0,1,1,0,0,0,1,2,0,0,0,0,"American (New), Restaurants",['American'],1237,0,0,0.016976556184316895,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 59, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 58, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,59,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t1LvYuj_EO1eYN2qt3lAYg,vBfiUxNlhlYImJziqJ1JSg,xkTjLbBC7uB-rAIDqAm-sw,5,3,2,2,"Pleasantly surprised! When you arrive at the location, it's very basic. A food truck in a parking lot with some tarp to create a shaded area for you to sit and eat. The food truck is located in the back of the parking lot away from the street, so it's easy to miss it when you are driving by.

There's a large menu board, with descriptions of everything included for each item, on the side of the window where you order. The lady that took the order was very nice and spoke English. They take cash and credit card. 

For drinks, they have a cooler located next to the order window that has bottled water, canned soda, etc. If you order and are going to eat there, there are a couple of benches and chairs to sit on. They bring out 3 different bottles of sauces. I liked the orange colored one the best because it was really spicy.  I ordered 2 U.S. tacos, one chicken and one steak. My friend ordered the chicken quesadilla - which was huge. The food was good.

It seems to get a lot of customers. I went on a Friday around 2-3pm there were people constantly coming to order food from the truck. The workers keep the area clean and constantly come out of the truck to bring you the sauces, your food order, and to clean up the tables.

Don't let the area and the basic set-up discourage you, it's definitely worth a try if you are craving Mexican.",2016-06-28 18:56:06,0.18634575569358178,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 1, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 4, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 1, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,"Street Vendors, Restaurants, Mexican, Food Trucks, Food, Seafood","['Mexican', 'Seafood']",1347,1,0,0.017074981440237565,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 101, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 99, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 1, 'oral_connectors': 0}",0,1,101,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WRBsuxYdAG2ytUZkdQI_9A,vBfiUxNlhlYImJziqJ1JSg,vKTTtmv9-xoM9IecE68DpA,5,1,0,0,"Very happy with this Grill Smith in Carrollwood area. It's in a good location - at the end corner of a strip mall area that has other shops and restaurants. Finding a parking spot is pretty easy. 

They not only have seating inside but also 2 separate outside seating areas that have ceiling fans. One is more with large round tables and the other outside area has some couches for lounging.

The staff/hostess have usually been good and do a great job seating large parties. The menu is the standard American fare of salads, burgers, steaks, fish, soup, etc. Grillsmith gives you a    complementary little bread basket that has small little seasoned bread loaves and crunchy crackers. Both the bread and crackers are delicious.

I've had the salads, steak, and salmon entrees - I have been happy with everything that I've ordered. Grillsmith's selection of menu offerings is very diverse and would please pretty much anyone. It's easy to suggest to eat there for a group of people since there is something for everyone on the menu.

Definitely a place to go when you're hungry for good food but don't know what to eat or that you are entertaining /meeting a group of people that all have different tastes.",2016-06-28 19:19:39,0.24438244047619048,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 3, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 4, 'social_experience': 2, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,0,3,0,0,0,4,2,0,0,0,0,"Restaurants, American (New), Seafood, Bars, Steakhouses, American (Traditional), Food, Nightlife, Breakfast & Brunch","['American', 'Seafood', 'Bars']",1206,0,0,0.015754560530679935,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 71, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 71, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,71,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ik8vw_AtYd2t19byMrURHw,vBfiUxNlhlYImJziqJ1JSg,dS4_CM11h7E-EDI7-Adsgg,5,0,0,1,"I love this place! It's fast food but a bit healthier. PDQ stands for People Delivering Quality - and you can definitely taste it.  It's a very popular location and the drive-thru usually has a long line.

They have outside seating that have fans that mist water into the air to cool you off. There is also corn hole you can play.

Once inside they have a digital menu board with the items and also shows some pictures of the specials. You order at the counter and when your food is ready, they call out the name that you gave them so you can pick it up. 

In the back of the dining room area, there is a sink where you can wash your hands (by stepping on the pedal) and also 2 Freestyle soda machines (which have a variety of soda flavorings). There is fresh tea, napkins and ketchup located in this area as well.

In the main dining room area, there's booths and some high-top tables. You can also sit at the counter to eat. There are several TVs so you can watch the game while you eat.

The food is delicious - they have thin fries and turkey & chicken sandwiches. They also have breaded and grilled chicken tenders.  My favorite is the Cali Chicken Club sandwich which has bacon and avocado. I also like the Crispy and the Grilled Chicken Salads. They have plenty of sauces to choose from for your chicken tenders. The hand-spun shakes are delicious and very thick and rich tasting.",2016-06-28 19:34:26,0.03871794871794871,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 1, 'time_efficiency': 0, 'ambience': 0, 'food_quality': 5, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 3, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,"American (Traditional), Sandwiches, Diners, Restaurants, Fast Food, Chicken Shop, Salad",['American'],1387,1,0,0.024513338139870222,0,0,"{'soft_life': 0, 'casual_slang': 1, 'pidgin_staples': 82, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 79, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,1,82,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t-6xNeFE-YWxXWlcekNRog,vBfiUxNlhlYImJziqJ1JSg,p_qSQwShIgQnNxGcajI4-w,5,2,1,1,"Cute place and wonderful atmosphere. The Oxford Exchange is many different things all under one roof. There is the sit-down restaurant, the eclectic gift shop, book store/eye glasses store, and TeBella tea counter and Buddy Brew coffee counter.

The parking is good for the location. There are many different places to park and plenty of signs telling you if it's right lot to park in.

It's a great place to go if you want to chill, waste time, or hang out with friends.  If you have time to waste, it's great to spend it in the book store or the gift shop. The gift shop store has a lot of unusual items to look at and touch. They also have some standard items like candles, jewelry, and cards. It's a great place to walk around and look at stuff.

Having TeBella and Buddy Brew counters across from each other is great especially if you are with a group of friends and some only drink tea and some only drink coffee. So this lets everyone get whatever drink they are craving.  The counters also have some pastries and cookies.

In between the tea and coffee counters are several couches and comfy chairs to lounge in. There are other chairs and a large table also in that room. You can go upstairs for quiet conversation since there are several comfy chairs up there as well. Seating is very limited on the 2nd floor. 

I've heard good things about the sit-down restaurant but haven't tried it since I mainly take my  visiting friends here to hang out and chat while having a tea or coffee. It's definitely a nice place to take out-of-town visitors since there's plenty of stuff for them to wander around to look at and there is coffee and tea to drink.",2016-06-28 19:49:35,0.2607936507936508,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 0, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 2, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 2, 'social_experience': 4, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 1}",0,0,0,0,0,2,0,0,0,0,2,4,0,0,0,1,"Restaurants, American (New), Coffee & Tea, Books, Mags, Music & Video, Breakfast & Brunch, Food, American (Traditional), Event Planning & Services, Bookstores, Cafes, Diners, Venues & Event Spaces, Shopping","['American', 'Cafe']",1656,0,0,0.018115942028985508,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 117, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 117, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,117,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LyWMrD6nYzIzBBAuVwQQfQ,vBfiUxNlhlYImJziqJ1JSg,ny1N_Py01kVoGOvL9oKjMQ,4,1,1,1,"Located a little bit away from the crowded hubbub of Howard Ave you would think Cask Social Kitchen wouldn't be that busy, but due to it's atmosphere and food it's pretty popular.  I went during a typical Thursday Ladies Night. I arrived around the start of Happy Hour (about 5:30pm) and had to wait on the complementary parking.  The parking was already pretty full and the valet was working as fast as he could.  By the time I got inside,  there was a huge line on Howard Ave of cars waiting to park. 

Once I was inside,  I was impressed.  It's very nicely decorated and had a comfy feel.  The hostess greeted me right away.  To the left is mainly the dining room and to the right has more tables and the bar.  In the back of the room on the right,  is a large table that's good for large gatherings.  There's also outside seating that faces Howard  Ave.

The service was great.  I was part of a large party  (10+) and the server was attentive and quick.  We ordered some Ladies Night Drink Specials and appetizers. Everyone liked the Truffle Deviled Eggs, Buffalo Cauliflower and Tuna Tartare. It was a nice atmosphere for a large group.  The only issue I noticed was the pricing listed on the Ladies Night Drink menu (lower) was different than on the bill (higher).  I would recommend that they update the Ladies Drink menu so that the bill matches.",2016-07-01 16:38:32,0.29567006802721085,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 2, 'social_proof': 1, 'time_efficiency': 0, 'ambience': 2, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 4, 'social_experience': 1, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,2,1,0,2,0,0,0,0,4,1,0,0,0,0,"Breakfast & Brunch, Restaurants, Southern, American (New)",['American'],1354,0,0,0.03840472673559823,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 65, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 64, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,65,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sBARfE2EKQ3dgwl-5RXoJw,vLhIQd0jIPaOosntvZEY8A,LnJSsNVZkStgtj86fJrKxQ,3,0,0,0,"Nice breakfast. Had the shrimp and ""krab meat"" omlette. It was full of shrimp. Overall good breakfast for the price. The staff were great at keeping my coffee cup filled and quick service. The atmosphere is a little tacky but charming in a beachy way. Not the most flavorful breakfast, but good for those who may have stayed out too late the night before.",2011-07-06 21:53:00,0.3829861111111112,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 2, 'social_proof': 0, 'time_efficiency': 1, 'ambience': 1, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 0, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,"Bars, Seafood, Nightlife, Lounges, Restaurants","['Seafood', 'Bars']",355,0,0,0.01971830985915493,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 20, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 20, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 1, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 0, 'oral_connectors': 0}",0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TvDwykf09MLArmRaBd0Xow,vLhIQd0jIPaOosntvZEY8A,zoRMI9gH1q3RVCbp3c16GA,5,2,0,1,Vacationing in Indian Rocks Beach and we found this place. Excellent sushi! The Fujiyama or Fuji Mountain roll was amazing!!! It has baked tempura crumbs and crab on top. The atmosphere was very nice for a place in a strip mall. The server was really quick and very polite. I would definitely come back when I am the area again.,2011-07-06 21:55:11,0.47666666666666674,Emotional Storyteller,"{'affordability': 0, 'durability': 0, 'service_quality': 1, 'social_proof': 0, 'time_efficiency': 0, 'ambience': 1, 'food_quality': 0, 'electronics': 0, 'fashion': 0, 'books_media': 0, 'convenience': 1, 'social_experience': 0, 'luxury': 0, 'positive_exaggeration': 2, 'negative_exaggeration': 0, 'uncertainty': 0}",0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,"Thai, Sushi Bars, Restaurants","['Thai', 'Bars']",328,4,0,0.042682926829268296,0,0,"{'soft_life': 0, 'casual_slang': 0, 'pidgin_staples': 13, 'exclamations': 0, 'social_enjoyment': 0, 'expressiveness': 13, 'proverbs': 0, 'idioms': 0, 'greetings': 0, 'figurative_descriptions': 0, 'conditional_phrases': 0, 'persuasion': 0, 'blame_criticism': 0, 'humour_sarcasm': 0, 'cultural_references': 0, 'practical_survival': 0, 'time_efficiency': 0, 'naija_narrative': 0, 'hyperbole_narrative': 0, 'kinship': 1, 'oral_connectors': 0}",0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
